ImageNames,date,POT,Temperature,Irradiance,OT
20180224113000.jpg,2018/2/24 11:30,11.97,-4.55,628.5,53.03715
20180224113500.jpg,2018/2/24 11:35,11.79,-4.8,623,52.7049
20180224114000.jpg,2018/2/24 11:40,12.025,-4.7,630.5,53.15135
20180224114500.jpg,2018/2/24 11:45,13.06,-5,624,52.4295
20180224115000.jpg,2018/2/24 11:50,14.00666667,-4.366666667,632.6666667,52.93733333
20180224115500.jpg,2018/2/24 11:55,14.64,-3.8,631,52.9306
20180224120000.jpg,2018/2/24 12:00,14.64,-3.8,631,52.9306
20180224120500.jpg,2018/2/24 12:05,13.73,-4.8,626,52.72535
20180224121000.jpg,2018/2/24 12:10,13.575,-3.9,629.5,53.0124
20180224121500.jpg,2018/2/24 12:15,12.625,-3.95,625.5,52.8112
20180224122500.jpg,2018/2/24 12:25,11.09,-3.55,624.5,52.9518
20180224123000.jpg,2018/2/24 12:30,11.93,-4.1,620,52.6626
20180224123500.jpg,2018/2/24 12:35,13.545,-4.55,616,51.91365
20180224124000.jpg,2018/2/24 12:40,13.225,-4.65,613.5,51.5968
20180224124500.jpg,2018/2/24 12:45,13.11,-4,613,51.54375
20180224125000.jpg,2018/2/24 12:50,12.28,-4.4,613,51.5918
20180224125500.jpg,2018/2/24 12:55,12.525,-3.9,611,51.7094
20180224130000.jpg,2018/2/24 13:00,12.565,-3.65,601.5,50.79515
20180224130500.jpg,2018/2/24 13:05,13.345,-3.95,600.5,50.23885
20180224131000.jpg,2018/2/24 13:10,12.83,-3.65,597.5,50.1306
20180224131500.jpg,2018/2/24 13:15,12.065,-4.15,590.5,49.8029
20180224132000.jpg,2018/2/24 13:20,11.47,-4.2,587,49.3937
20180224132500.jpg,2018/2/24 13:25,11.83,-4.2,585,48.9226
20180224133000.jpg,2018/2/24 13:30,12.42,-3.4,582,48.3249
20180224133500.jpg,2018/2/24 13:35,10.83,-3.2,574,48.0311
20180224134000.jpg,2018/2/24 13:40,12.335,-3.9,566,47.09615
20180224134500.jpg,2018/2/24 13:45,12.315,-3.5,551.5,46.00025
20180224135000.jpg,2018/2/24 13:50,11.73,-3.75,550.5,45.92995
20180224135500.jpg,2018/2/24 13:55,11.51,-3.7,545,45.63955
20180224140000.jpg,2018/2/24 14:00,10.91,-3.7,537,45.1845
20180224140500.jpg,2018/2/24 14:05,10.43,-3.6,526.5,44.43515
20180224141000.jpg,2018/2/24 14:10,11.45,-3.2,515,43.0991
20180224141500.jpg,2018/2/24 14:15,10.23666667,-3.6,503.6666667,42.4835
20180224142000.jpg,2018/2/24 14:20,9.95,-3.5,499,41.884
20180224142500.jpg,2018/2/24 14:25,9.76,-3.2,479,41.1657
20180224143000.jpg,2018/2/24 14:30,8.54,-3.4,474,40.6114
20180224143500.jpg,2018/2/24 14:35,8.505,-3.9,468,40.17095
20180224144000.jpg,2018/2/24 14:40,8.68,-3.6,454,39.0195
20180224144500.jpg,2018/2/24 14:45,8.61,-3.4,434,37.94226667
20180224145000.jpg,2018/2/24 14:50,8.066666667,-3.2,423.3333333,36.92023333
20180224145500.jpg,2018/2/24 14:55,7.866666667,-3.383333333,409.3333333,36.00635
20180224150000.jpg,2018/2/24 15:00,7.666666667,-3.566666667,395.3333333,35.09246667
20180224150500.jpg,2018/2/24 15:05,7.66,-3.2,377,34.0819
20180224151000.jpg,2018/2/24 15:10,6.055,-3.4,363.5,32.79095
20180224151500.jpg,2018/2/24 15:15,5.525,-3.45,342,31.4132
20180224152000.jpg,2018/2/24 15:20,5.27,-3.6,323,30.34605
20180224152500.jpg,2018/2/24 15:25,4.53,-3.5,312,29.1658
20180224153000.jpg,2018/2/24 15:30,4.43,-3.2,299,27.8887
20180224153500.jpg,2018/2/24 15:35,3.7,-3.5,280,26.8707
20180224154000.jpg,2018/2/24 15:40,3.62,-3.2,261,25.7539
20180224154500.jpg,2018/2/24 15:45,2.6,-3.5,250,24.6638
20180224155000.jpg,2018/2/24 15:50,2.48,-3.4,229.5,23.57555
20180224155500.jpg,2018/2/24 15:55,2.225,-3.4,216,22.15345
20180224160000.jpg,2018/2/24 16:00,1.87,-3.4,197,20.7285
20180224160500.jpg,2018/2/24 16:05,1.19,-3.3,179,19.3246
20180224161000.jpg,2018/2/24 16:10,0.515,-3.4,161.5,17.9945
20180224161500.jpg,2018/2/24 16:15,-0.1,-3.7,151,16.5909
20180224162000.jpg,2018/2/24 16:20,-0.616666667,-3.566666667,126.3333333,14.97563333
20180224162500.jpg,2018/2/24 16:25,-1.09,-3.75,110.5,13.46545
20180224163000.jpg,2018/2/24 16:30,-1.67,-3.8,94,12.1092
20180225090500.jpg,2018/2/25 9:05,-4.1,-6.4,142,9.0131
20180225091000.jpg,2018/2/25 9:10,-4.13,-6.4,132.5,8.239
20180225091500.jpg,2018/2/25 9:15,-4.355,-6.6,104.5,6.63935
20180225092000.jpg,2018/2/25 9:20,-4.81,-6.8,106,6.3339
20180225092500.jpg,2018/2/25 9:25,-4.84,-6.9,120,7.0134
20180225093000.jpg,2018/2/25 9:30,-4.84,-6.75,115,6.87495
20180225093500.jpg,2018/2/25 9:35,-5.16,-6.9,101,5.9045
20180225094000.jpg,2018/2/25 9:40,-5.35,-7.1,98,5.6673
20180225094500.jpg,2018/2/25 9:45,-5.256666667,-7.033333333,110.3333333,6.406133333
20180225095000.jpg,2018/2/25 9:50,-5.205,-7.2,111,6.4493
20180225095500.jpg,2018/2/25 9:55,-5.5,-7.4,120.5,6.77625
20180225100000.jpg,2018/2/25 10:00,-5.31,-7.05,161.5,8.26675
20180225100500.jpg,2018/2/25 10:05,-4.62,-7,168,9.3859
20180225101000.jpg,2018/2/25 10:10,-4.46,-7.5,195,9.56535
20180225101500.jpg,2018/2/25 10:15,-4.31,-7.4,200,9.5509
20180225102000.jpg,2018/2/25 10:20,-4.165,-7.55,188.5,9.3287
20180225102500.jpg,2018/2/25 10:25,-3.65,-7.1,177,8.4233
20180225103000.jpg,2018/2/25 10:30,-3.443333333,-7.166666667,220.3333333,10.59623333
20180225103500.jpg,2018/2/25 10:35,-2.66,-7.1,256,13.9488
20180225104000.jpg,2018/2/25 10:40,-2.04,-7,325,18.1117
20180225104500.jpg,2018/2/25 10:45,-0.58,-6.65,306,18.0554
20180225105000.jpg,2018/2/25 10:50,0.805,-6,318,22.75735
20180225105500.jpg,2018/2/25 10:55,1.87,-6.2,279,19.1665
20180225110000.jpg,2018/2/25 11:00,2.123333333,-5.9,253.6666667,17.71006667
20180225110500.jpg,2018/2/25 11:05,2.11,-5.8,360,21.60405
20180225111000.jpg,2018/2/25 11:10,3.24,-5.6,363,27.3588
20180225111500.jpg,2018/2/25 11:15,4.135,-5.25,318,23.40855
20180225112000.jpg,2018/2/25 11:20,4.815,-4.95,298,20.8758
20180225112500.jpg,2018/2/25 11:25,5.725,-4.45,307,26.45265
20180225113000.jpg,2018/2/25 11:30,6.95,-4,634,40.1243
20180225113500.jpg,2018/2/25 11:35,11.325,-3.6,562.5,43.0663
20180225114000.jpg,2018/2/25 11:40,11.58,-3.7,342,33.8748
20180225114500.jpg,2018/2/25 11:45,11.785,-3.4,559,43.7472
20180225115000.jpg,2018/2/25 11:50,14.80333333,-2.4,616.6666667,51.70496667
20180225115500.jpg,2018/2/25 11:55,16.22,-2.5,597.5,51.85675
20180225120000.jpg,2018/2/25 12:00,16.66,-2.5,515,44.9652
20180225120500.jpg,2018/2/25 12:05,16.705,-2.15,599.5,46.6898
20180225121000.jpg,2018/2/25 12:10,17.775,-1.95,530,47.017
20180225121500.jpg,2018/2/25 12:15,17.89,-2.5,623,50.2584
20180225122000.jpg,2018/2/25 12:20,17.27,-2,568.5,44.2623
20180225122500.jpg,2018/2/25 12:25,17.2,-2.2,570.5,47.6588
20180225123000.jpg,2018/2/25 12:30,15.66,-2.4,587,49.12
20180225123500.jpg,2018/2/25 12:35,16.97666667,-1.233333333,593.3333333,49.08596667
20180225124000.jpg,2018/2/25 12:40,17.36,-1.7,593,48.6284
20180225124500.jpg,2018/2/25 12:45,17.55,-1.5,592,48.612
20180225125000.jpg,2018/2/25 12:50,18.265,-1.7,591,48.83545
20180225125500.jpg,2018/2/25 12:55,18.41,-1.15,589,48.65395
20180225130000.jpg,2018/2/25 13:00,17.8,-0.6,586,48.3657
20180225130500.jpg,2018/2/25 13:05,16.045,-1.85,584.5,48.5033
20180225131000.jpg,2018/2/25 13:10,16.72,-1.5,582,48.0252
20180225131500.jpg,2018/2/25 13:15,16.585,-1.2,574.5,47.6696
20180225132000.jpg,2018/2/25 13:20,15.45,-1.9,572,47.7201
20180225132500.jpg,2018/2/25 13:25,16.35,-1.4,564.5,47.14845
20180225133000.jpg,2018/2/25 13:30,16.515,-1.55,554,46.20875
20180225133500.jpg,2018/2/25 13:35,17.29,-1.5,546,45.3004
20180225134000.jpg,2018/2/25 13:40,16.87,-0.8,538.5,44.61285
20180225134500.jpg,2018/2/25 13:45,16.66,-0.1,529,43.5793
20180225135000.jpg,2018/2/25 13:50,17.64,-0.2,523,43.04095
20180225135500.jpg,2018/2/25 13:55,17.47,-0.3,501,41.9409
20180225140000.jpg,2018/2/25 14:00,18.09,-0.266666667,496.3333333,40.973
20180225140500.jpg,2018/2/25 14:05,17.87,-0.4,498,41.49305
20180225141000.jpg,2018/2/25 14:10,17.305,-0.7,484,40.5314
20180225141500.jpg,2018/2/25 14:15,16.52,-1.1,476,39.5852
20180225142000.jpg,2018/2/25 14:20,15.45,-1.25,455.5,38.58305
20180225142500.jpg,2018/2/25 14:25,10.85,-0.9,446,37.1853
20180225143000.jpg,2018/2/25 14:30,10.81833333,-0.966666667,428.6666667,36.11371667
20180225143500.jpg,2018/2/25 14:35,10.78666667,-1.033333333,411.3333333,35.04213333
20180225144000.jpg,2018/2/25 14:40,9.74,-0.8,401,33.9204
20180225144500.jpg,2018/2/25 14:45,9.92,-0.75,389,33.4817
20180225145000.jpg,2018/2/25 14:50,9.24,-0.85,363.5,31.8055
20180225145500.jpg,2018/2/25 14:55,7.795,-1.15,361,31.093
20180225150000.jpg,2018/2/25 15:00,8.37,-0.9,342,29.80335
20180225150500.jpg,2018/2/25 15:05,8.05,-1.1,332,28.65
20180225151000.jpg,2018/2/25 15:10,8.26,-1.2,317,27.7608
20180225151500.jpg,2018/2/25 15:15,6.71,-1.1,290,25.1399
20180225152000.jpg,2018/2/25 15:20,5.835,-1.2,279,24.36165
20180225152500.jpg,2018/2/25 15:25,5.81,-1.2,274,24.3814
20180225153000.jpg,2018/2/25 15:30,5.56,-1,264,23.7596
20180225153500.jpg,2018/2/25 15:35,4.635,-1.45,243,23.2092
20180225154000.jpg,2018/2/25 15:40,4.01,-1.5,232,22.1055
20180225154500.jpg,2018/2/25 15:45,3.585,-1.6,221,20.75485
20180225155000.jpg,2018/2/25 15:50,3.31,-1.2,190,19.2898
20180225155500.jpg,2018/2/25 15:55,2.545,-1.45,179.5,17.6523
20180225160000.jpg,2018/2/25 16:00,1.77,-1.7,165,17.0412
20180225160500.jpg,2018/2/25 16:05,1.28,-1.85,148.5,15.1399
20180225161000.jpg,2018/2/25 16:10,0.93,-1.9,136,13.9876
20180225161500.jpg,2018/2/25 16:15,0.505,-1.85,124.5,12.8323
20180225162000.jpg,2018/2/25 16:20,-0.08,-1.95,106.5,11.5148
20180225162500.jpg,2018/2/25 16:25,-0.385,-2,88.5,10.24705
20180225163000.jpg,2018/2/25 16:30,-0.91,-2.2,82,9.03
20180226090500.jpg,2018/2/26 9:05,-8.33,-10.7,173,11.6904
20180226091000.jpg,2018/2/26 9:10,-8.36,-10.63333333,185.6666667,12.29043333
20180226091500.jpg,2018/2/26 9:15,-8.33,-10.7,190,12.5903
20180226092000.jpg,2018/2/26 9:20,-8.21,-10.4,181,11.775
20180226092500.jpg,2018/2/26 9:25,-8.31,-10.35,188.5,12.19645
20180226093000.jpg,2018/2/26 9:30,-7.915,-10.1,200.5,12.93625
20180226093500.jpg,2018/2/26 9:35,-7.37,-9.7,207,13.63
20180226094000.jpg,2018/2/26 9:40,-7.04,-9.65,219.5,14.53265
20180226094500.jpg,2018/2/26 9:45,-6.34,-9.1,225.5,15.3727
20180226095000.jpg,2018/2/26 9:50,-6.27,-9.1,225,15.504
20180226095500.jpg,2018/2/26 9:55,-5.77,-8.85,231.5,15.6665
20180226100000.jpg,2018/2/26 10:00,-5.435,-8.6,238.5,16.3252
20180226100500.jpg,2018/2/26 10:05,-5.195,-8.45,243,16.72995
20180226101000.jpg,2018/2/26 10:10,-4.85,-8.2,243,16.8473
20180226101500.jpg,2018/2/26 10:15,-4.49,-8,246.5,16.78735
20180226102000.jpg,2018/2/26 10:20,-4.47,-7.9,252.5,17.1897
20180226102500.jpg,2018/2/26 10:25,-4.1,-7.75,257.5,17.474
20180226103000.jpg,2018/2/26 10:30,-3.765,-7.5,260,17.5054
20180226103500.jpg,2018/2/26 10:35,-3.56,-7.05,273,18.18785
20180226104000.jpg,2018/2/26 10:40,-2.87,-6.9,278,20.3329
20180226104500.jpg,2018/2/26 10:45,-2.64,-6.6,278,20.4876
20180226105000.jpg,2018/2/26 10:50,-1.995,-6.55,309.5,21.58535
20180226105500.jpg,2018/2/26 10:55,-1.47,-6.2,314,22.4003
20180226110000.jpg,2018/2/26 11:00,-1.155,-6.05,325,22.88435
20180226110500.jpg,2018/2/26 11:05,-0.65,-5.6,346,24.91375
20180226111000.jpg,2018/2/26 11:10,-0.15,-5.35,349,25.4929
20180226111500.jpg,2018/2/26 11:15,0.206666667,-5.2,326.3333333,23.84353333
20180226112000.jpg,2018/2/26 11:20,0.555,-5.1,341,24.9711
20180226112500.jpg,2018/2/26 11:25,0.95,-4.6,349,26.2758
20180226113000.jpg,2018/2/26 11:30,1.17,-4.35,340.5,24.53635
20180226113500.jpg,2018/2/26 11:35,1.285,-4.05,352.5,25.97285
20180226114000.jpg,2018/2/26 11:40,1.58,-4,369,27.3933
20180226114500.jpg,2018/2/26 11:45,2.785,-3.6,418.5,30.85445
20180226115000.jpg,2018/2/26 11:50,3.51,-3.4,423,32.4118
20180226115500.jpg,2018/2/26 11:55,3.68,-2.966666667,416.3333333,31.38463333
20180226120000.jpg,2018/2/26 12:00,3.41,-3.3,403,30.1508
20180226120500.jpg,2018/2/26 12:05,3.26,-2.9,427,30.6725
20180226121000.jpg,2018/2/26 12:10,3.94,-2.9,393,29.1365
20180226121500.jpg,2018/2/26 12:15,3.831666667,-2.916666667,415.8333333,30.88098333
20180226122000.jpg,2018/2/26 12:20,3.723333333,-2.933333333,438.6666667,32.62546667
20180226122500.jpg,2018/2/26 12:25,4.16,-2.6,419,31.46555
20180226123000.jpg,2018/2/26 12:30,4.31,-2.4,399,30.3884
20180226123500.jpg,2018/2/26 12:35,3.72,-2.2,387.5,28.5407
20180226124000.jpg,2018/2/26 12:40,4.15,-2.2,391,28.5889
20180226124500.jpg,2018/2/26 12:45,3.61,-2.25,387,28.4589
20180226125000.jpg,2018/2/26 12:50,3.79,-1.7,396,29.1046
20180226125500.jpg,2018/2/26 12:55,4.105,-1.7,397,28.6868
20180226130000.jpg,2018/2/26 13:00,4.01,-1.6,435,31.815
20180226130500.jpg,2018/2/26 13:05,5.555,-1.7,440.5,32.95415
20180226131000.jpg,2018/2/26 13:10,5.27,-1.866666667,438.3333333,32.618
20180226131500.jpg,2018/2/26 13:15,4.805,-1.65,391.5,30.05625
20180226132000.jpg,2018/2/26 13:20,3.95,-1.6,351,25.2284
20180226132500.jpg,2018/2/26 13:25,3.74,-1.5,311,23.5512
20180226133000.jpg,2018/2/26 13:30,3.355,-1.7,296.5,21.873
20180226133500.jpg,2018/2/26 13:35,3.2775,-1.6,294.25,21.4316
20180226134000.jpg,2018/2/26 13:40,3.2,-1.5,292,20.9902
20180226134500.jpg,2018/2/26 13:45,2.135,-1.6,272,19.51665
20180226135000.jpg,2018/2/26 13:50,2.31,-1.7,263,18.9749
20180226135500.jpg,2018/2/26 13:55,1.93,-1.45,278.5,20.19955
20180226140000.jpg,2018/2/26 14:00,2.2,-1.35,298,20.69515
20180226140500.jpg,2018/2/26 14:05,2.14,-1.5,304,21.2221
20180226141000.jpg,2018/2/26 14:10,2.305,-1.4,311,21.90155
20180226141500.jpg,2018/2/26 14:15,2.68,-1.5,314,22.7411
20180226142000.jpg,2018/2/26 14:20,2.795,-1.3,298,21.2063
20180226142500.jpg,2018/2/26 14:25,2.68,-1.35,298,21.25815
20180226143000.jpg,2018/2/26 14:30,2.565,-1.4,298,21.31
20180226143500.jpg,2018/2/26 14:35,2.315,-1.4,273.5,19.68355
20180226144000.jpg,2018/2/26 14:40,2.54,-1.4,277,19.8619
20180226144500.jpg,2018/2/26 14:45,2.505,-1.5,243,16.78555
20180226145000.jpg,2018/2/26 14:50,1.495,-1.45,206,13.58535
20180226145500.jpg,2018/2/26 14:55,0.95,-1.7,183,10.9686
20180226150000.jpg,2018/2/26 15:00,0.216666667,-1.666666667,159.6666667,9.987933333
20180226150500.jpg,2018/2/26 15:05,-0.235,-1.85,169,10.9684
20180226151000.jpg,2018/2/26 15:10,-0.31,-1.9,170,11.0646
20180226151500.jpg,2018/2/26 15:15,-0.1,-1.55,157.5,9.86065
20180226152000.jpg,2018/2/26 15:20,-0.36,-1.65,141.5,8.8956
20180226152500.jpg,2018/2/26 15:25,-1.02,-1.9,121,7.5895
20180226153000.jpg,2018/2/26 15:30,-1.295,-1.925,115,6.98255
20180226153500.jpg,2018/2/26 15:35,-1.57,-1.95,109,6.3756
20180226154000.jpg,2018/2/26 15:40,-1.725,-2.05,94,5.9754
20180226154500.jpg,2018/2/26 15:45,-1.94,-2.2,93,5.8884
20180226155000.jpg,2018/2/26 15:50,-2.215,-2.25,89.5,5.6137
20180226155500.jpg,2018/2/26 15:55,-2.35,-2.35,82,5.2275
20180226160000.jpg,2018/2/26 16:00,-2.54,-2.4,76,4.7431
20180226160500.jpg,2018/2/26 16:05,-2.54,-2.4,68,4.43885
20180226161000.jpg,2018/2/26 16:10,-2.6,-2.4,64,4.2095
20180226161500.jpg,2018/2/26 16:15,-2.82,-2.45,60.5,3.86055
20180226162000.jpg,2018/2/26 16:20,-3,-2.5,51,3.2916
20180226162500.jpg,2018/2/26 16:25,-3.16,-2.65,42.5,2.8914
20180226163000.jpg,2018/2/26 16:30,-3.37,-2.7,37,2.4649
20180227090500.jpg,2018/2/27 9:05,1.58,-7.8,369,33.6581
20180227091000.jpg,2018/2/27 9:10,1.75,-7.666666667,389.3333333,35.00466667
20180227091500.jpg,2018/2/27 9:15,2.31,-7.5,400,36.0244
20180227092000.jpg,2018/2/27 9:20,2.64,-7.1,409,36.5951
20180227092500.jpg,2018/2/27 9:25,3.06,-7,426.5,37.7305
20180227093000.jpg,2018/2/27 9:30,4.025,-6.7,435.5,38.27715
20180227093500.jpg,2018/2/27 9:35,4.56,-6.7,443,38.651
20180227094000.jpg,2018/2/27 9:40,5.26,-6.433333333,455.6666667,39.48726667
20180227094500.jpg,2018/2/27 9:45,5.97,-6.45,461.5,40.07685
20180227095000.jpg,2018/2/27 9:50,6.18,-6.5,471,40.6832
20180227095500.jpg,2018/2/27 9:55,7.68,-5.9,476.5,41.19475
20180227100000.jpg,2018/2/27 10:00,9.245,-5.5,483,41.6256
20180227100500.jpg,2018/2/27 10:05,10.51,-5.45,492.5,41.86715
20180227101000.jpg,2018/2/27 10:10,10.32,-5.5,513,43.6241
20180227101500.jpg,2018/2/27 10:15,11.195,-4.95,523,43.9801
20180227102000.jpg,2018/2/27 10:20,11.43,-5.2,526.5,44.1881
20180227102500.jpg,2018/2/27 10:25,11.355,-4.8,533,44.5881
20180227103000.jpg,2018/2/27 10:30,11.41,-4.5,539,44.9929
20180227103500.jpg,2018/2/27 10:35,10.30333333,-4.566666667,533,44.69526667
20180227104000.jpg,2018/2/27 10:40,10.33,-4.9,543,45.7273
20180227104500.jpg,2018/2/27 10:45,10.815,-4.3,546.5,45.25955
20180227105000.jpg,2018/2/27 10:50,10.585,-4.15,547.5,45.2677
20180227105500.jpg,2018/2/27 10:55,11.05,-4.3,545,45.6363
20180227110000.jpg,2018/2/27 11:00,10.76,-3.833333333,574,47.70086667
20180227110500.jpg,2018/2/27 11:05,12.43,-4,538,45.0235
20180227111000.jpg,2018/2/27 11:10,13.645,-4.05,574.5,47.76665
20180227111500.jpg,2018/2/27 11:15,15.47,-3.7,594,49.5568
20180227112000.jpg,2018/2/27 11:20,16.265,-3.3,592,48.30065
20180227112500.jpg,2018/2/27 11:25,15.985,-3.3,570.5,46.76375
20180227113000.jpg,2018/2/27 11:30,15.68,-3.7,574,46.8851
20180227113500.jpg,2018/2/27 11:35,14.65,-3.15,577,47.3064
20180227114000.jpg,2018/2/27 11:40,16.665,-3.05,588,47.8343
20180227114500.jpg,2018/2/27 11:45,17.275,-3.25,583.5,46.85205
20180227115000.jpg,2018/2/27 11:50,16.99,-2.7,573,46.2971
20180227115500.jpg,2018/2/27 11:55,17.1,-2.766666667,573.6666667,46.27
20180227120000.jpg,2018/2/27 12:00,17.47,-3,564,45.7479
20180227120500.jpg,2018/2/27 12:05,17.05,-2.85,574,46.73875
20180227121000.jpg,2018/2/27 12:10,16.73,-2.8,593.5,47.5867
20180227121500.jpg,2018/2/27 12:15,18.47,-2.2,597,47.959
20180227122000.jpg,2018/2/27 12:20,18.80333333,-1.9,588.3333333,47.73816667
20180227122500.jpg,2018/2/27 12:25,16.805,-2.55,590,47.8014
20180227123000.jpg,2018/2/27 12:30,18.14,-2.4,587,47.4941
20180227123500.jpg,2018/2/27 12:35,17.755,-2.1,584,47.3449
20180227124000.jpg,2018/2/27 12:40,17.64,-2.15,574,46.56455
20180227124500.jpg,2018/2/27 12:45,17.315,-2.5,561.5,45.18085
20180227125000.jpg,2018/2/27 12:50,16.37,-2.3,553,44.9987
20180227125500.jpg,2018/2/27 12:55,16.67,-2.6,549,43.9276
20180227130000.jpg,2018/2/27 13:00,17.035,-2.35,544,43.88445
20180227130500.jpg,2018/2/27 13:05,16.365,-1.95,533,43.5039
20180227131000.jpg,2018/2/27 13:10,16.24333333,-2.1,533.3333333,42.82823333
20180227131500.jpg,2018/2/27 13:15,15.47,-1.8,532,42.90085
20180227132000.jpg,2018/2/27 13:20,16.51,-1.6,525,42.0532
20180227132500.jpg,2018/2/27 13:25,15.97,-1.95,520.5,42.0845
20180227133000.jpg,2018/2/27 13:30,16.13,-2.05,509.5,40.46745
20180227133500.jpg,2018/2/27 13:35,16.24,-1.5,493,39.4577
20180227134000.jpg,2018/2/27 13:40,14.67,-2.25,495,39.5569
20180227134500.jpg,2018/2/27 13:45,13.24,-2.4,471,37.69315
20180227135000.jpg,2018/2/27 13:50,13.06,-2.275,480.25,38.664875
20180227135500.jpg,2018/2/27 13:55,12.88,-2.15,489.5,39.6366
20180227140000.jpg,2018/2/27 14:00,13.74,-1.85,499,40.16265
20180227140500.jpg,2018/2/27 14:05,14.45,-1.65,484.5,39.31635
20180227141000.jpg,2018/2/27 14:10,14.1,-1.4,472,37.9299
20180227141500.jpg,2018/2/27 14:15,13.92,-1.1,459,37.43445
20180227142000.jpg,2018/2/27 14:20,13.6,-1.4,446,36.6079
20180227142500.jpg,2018/2/27 14:25,12.4,-1.6,435.5,35.31005
20180227143000.jpg,2018/2/27 14:30,11.87,-2.1,423,34.6669
20180227143500.jpg,2018/2/27 14:35,13.285,-1.05,409,33.7563
20180227144000.jpg,2018/2/27 14:40,11.28,-2,400,32.9312
20180227144500.jpg,2018/2/27 14:45,10.765,-1.55,393,32.947
20180227145000.jpg,2018/2/27 14:50,10.54,-1.4,387,31.9762
20180227145500.jpg,2018/2/27 14:55,10.49,-1.5,370,31.32985
20180227150000.jpg,2018/2/27 15:00,10.05,-1.2,352,29.4876
20180227150500.jpg,2018/2/27 15:05,8.82,-1.633333333,345.3333333,29.31463333
20180227151000.jpg,2018/2/27 15:10,8.14,-1.9,337,28.3344
20180227151500.jpg,2018/2/27 15:15,8.82,-1.7,322,27.4166
20180227152000.jpg,2018/2/27 15:20,8.43,-1.5,309,26.5181
20180227152500.jpg,2018/2/27 15:25,8.95,-1.45,279.5,24.3494
20180227153000.jpg,2018/2/27 15:30,7.76,-1.5,273,22.4098
20180227153500.jpg,2018/2/27 15:35,6.07,-2,235.6666667,20.379
20180227154000.jpg,2018/2/27 15:40,4.96,-2.133333333,222.3333333,19.52156667
20180227154500.jpg,2018/2/27 15:45,4.403333333,-2.066666667,216.3333333,19.04255
20180227155000.jpg,2018/2/27 15:50,3.846666667,-2,210.3333333,18.56353333
20180227155500.jpg,2018/2/27 15:55,3.62,-2,186,17.0144
20180227160000.jpg,2018/2/27 16:00,2.94,-2.1,168.5,14.20395
20180227160500.jpg,2018/2/27 16:05,2.18,-2.1,142,12.6662
20180227161000.jpg,2018/2/27 16:10,1.37,-2.2,139,12.5077
20180227161500.jpg,2018/2/27 16:15,0.97,-2.3,129,11.514
20180227162000.jpg,2018/2/27 16:20,0.54,-2.4,110,10.5608
20180227162500.jpg,2018/2/27 16:25,0.066666667,-2.433333333,96,8.988666667
20180227163000.jpg,2018/2/27 16:30,-0.99,-2.55,70,6.84285
20180228090500.jpg,2018/2/28 9:05,-6.87,-7.3,99,5.5294
20180228091000.jpg,2018/2/28 9:10,-6.823333333,-7.266666667,102,5.661433333
20180228091500.jpg,2018/2/28 9:15,-6.66,-7.2,106,6.168
20180228092000.jpg,2018/2/28 9:20,-6.56,-7.2,121,6.6966
20180228092500.jpg,2018/2/28 9:25,-6.35,-7,115,6.46085
20180228093000.jpg,2018/2/28 9:30,-6.315,-6.925,110.25,6.238225
20180228093500.jpg,2018/2/28 9:35,-6.28,-6.85,105.5,6.0156
20180228094000.jpg,2018/2/28 9:40,-6.15,-6.833333333,134.6666667,7.4556
20180228094500.jpg,2018/2/28 9:45,-5.695,-6.45,153.5,8.7353
20180228095000.jpg,2018/2/28 9:50,-5.35,-6.3,145,8.483
20180228095500.jpg,2018/2/28 9:55,-5.315,-6.35,143.5,8.228175
20180228100000.jpg,2018/2/28 10:00,-5.28,-6.4,142,7.97335
20180228100500.jpg,2018/2/28 10:05,-5.23,-6.3,137.5,7.53175
20180228101000.jpg,2018/2/28 10:10,-5.14,-6.2,137,6.6512
20180228101500.jpg,2018/2/28 10:15,-5.265,-6.266666667,137,7.081733333
20180228102000.jpg,2018/2/28 10:20,-5.39,-6.333333333,137,7.512266667
20180228102500.jpg,2018/2/28 10:25,-5.515,-6.4,137,7.9428
20180228103000.jpg,2018/2/28 10:30,-5.46,-6.35,133,7.77105
20180228103500.jpg,2018/2/28 10:35,-5.23,-6,155,8.48
20180228104000.jpg,2018/2/28 10:40,-4.81,-5.875,167.25,9.6494
20180228104500.jpg,2018/2/28 10:45,-4.39,-5.75,179.5,10.8188
20180228105000.jpg,2018/2/28 10:50,-4.33,-5.8,133,8.4779
20180228105500.jpg,2018/2/28 10:55,-4.61,-5.85,119.5,7.41275
20180228110000.jpg,2018/2/28 11:00,-4.89,-5.9,106,6.3476
20180228110500.jpg,2018/2/28 11:05,-5.05,-5.8,110.6666667,7.065233333
20180228111000.jpg,2018/2/28 11:10,-5.305,-5.85,96.83333333,6.374516667
20180228111500.jpg,2018/2/28 11:15,-5.56,-5.9,83,5.6838
20180228112000.jpg,2018/2/28 11:20,-5.6,-5.9,96,6.6363
20180228112500.jpg,2018/2/28 11:25,-4.88,-5.7,126.5,7.83215
20180228113000.jpg,2018/2/28 11:30,-4.85,-5.5,134,7.7246
20180228113500.jpg,2018/2/28 11:35,-4.5025,-5.425,144.5,8.846325
20180228114000.jpg,2018/2/28 11:40,-4.155,-5.35,155,9.96805
20180228114500.jpg,2018/2/28 11:45,-4.1075,-5.325,180,10.534175
20180228115000.jpg,2018/2/28 11:50,-4.06,-5.3,205,11.1003
